วันที่,เวลา,ประเภทมูลฝอย,จุดกำเนิด_หมวดหมู่,น้ำหนัก_กก,ผู้บันทึก
2026-06-15,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),22.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),24.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),4.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),5.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,10:30:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,10:30:00,มูลฝอยติดเชื้อ,งานบริหาร,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,10:30:00,มูลฝอยติดเชื้อ,งานซักฟอก,2.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน LR ห้องคลอด,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน OR ห้องผ่าตัด,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานทันตกรรม,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),7.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),12.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),4.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,8.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,งานแพทย์ทางเลือก,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,งานซักฟอก,2.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,งานจ่ายกลาง,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:00:00,มูลฝอยติดเชื้อ,งานอื่นๆ,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-15,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,153.0,นายเจต  ทองแก้ว
2026-06-15,16:30:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,148.0,นายเจต  ทองแก้ว
2026-06-15,16:30:00,มูลฝอยอินทรีย์,งานโภชนาการ,20.0,นายเจต  ทองแก้ว
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,7.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,2.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LAB เทคนิคการแพทย์,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LR ห้องคลอด,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),20.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),18.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),5.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,10:30:00,มูลฝอยติดเชื้อ,งานซักฟอก,2.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,5.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน เภสัช (ER),1.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน LAB เทคนิคการแพทย์,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน OR ห้องผ่าตัด,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานทันตกรรม,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),17.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),4.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),3.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,6.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,งานแพทย์ทางเลือก,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,งานจ่ายกลาง,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:00:00,มูลฝอยติดเชื้อ,งานอื่นๆ,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-16,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,164.0,นายเจต  ทองแก้ว
2026-06-16,16:30:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,168.0,นายเจต  ทองแก้ว
2026-06-16,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตปลางทอง,36.0,นายเจต  ทองแก้ว
2026-06-16,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตเก่า,38.0,นายเจต  ทองแก้ว
2026-06-16,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลต 48 ยูนิต,36.0,นายเจต  ทองแก้ว
2026-06-16,16:30:00,มูลฝอยทั่วไป,จุดรับส่งพัสดุ เอกชน,43.0,นายเจต  ทองแก้ว
2026-06-16,16:30:00,มูลฝอยอินทรีย์,งานโภชนาการ,19.0,นายเจต  ทองแก้ว
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,5.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LAB เทคนิคการแพทย์,2.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LR ห้องคลอด,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),18.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),16.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),4.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,งานแพทย์ทางเลือก,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,งานบริหาร,1.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,10:30:00,มูลฝอยติดเชื้อ,งานซักฟอก,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,4.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,3.0,หัวหน้าแม่บ้าน Outsource
2026-06-17,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน เภสัช (OPD),9.0,หัวหน้าแม่บ้าน Outsource
